split,id,category,topic,source_type,origin_file,variant_of,variant_type,system,instruction,output,knowledge_text,messages,text
Spider-Man has fought alongside Captain America in Marvel stories and has interacted with him as a fellow hero.<|im_end|>"
eval,24,allies,Miles and Peter,researched_summary,Spider.csv,24,original,"You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.",How are Peter Parker and Miles Morales connected — explain briefly.,"Peter Parker and Miles Morales can operate as a Spider-Man partnership, with Peter often serving as a mentor or older-brother figure to Miles.","Peter Parker and Miles Morales can operate as a Spider-Man partnership, with Peter often serving as a mentor or older-brother figure to Miles.","[{""role"": ""system"", ""content"": ""You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.""}, {""role"": ""user"", ""content"": ""How are Peter Parker and Miles Morales connected — explain briefly.""}, {""role"": ""assistant"", ""content"": ""Peter Parker and Miles Morales can operate as a Spider-Man partnership, with Peter often serving as a mentor or older-brother figure to Miles.""}]","<|im_start|>system
You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.<|im_end|>
<|im_start|>user
How are Peter Parker and Miles Morales connected — explain briefly.<|im_end|>
<|im_start|>assistant
Peter Parker and Miles Morales can operate as a Spider-Man partnership, with Peter often serving as a mentor or older-brother figure to Miles.<|im_end|>"
eval,25,allies,Miles and Peter,researched_summary,Spider.csv,25,original,"You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.",How are Peter Parker and Miles Morales connected?,"Peter Parker and Miles Morales can operate as a Spider-Man partnership, with Peter often serving as a mentor or older-brother figure to Miles.","Peter Parker and Miles Morales can operate as a Spider-Man partnership, with Peter often serving as a mentor or older-brother figure to Miles.","[{""role"": ""system"", ""content"": ""You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.""}, {""role"": ""user"", ""content"": ""How are Peter Parker and Miles Morales connected?""}, {""role"": ""assistant"", ""content"": ""Peter Parker and Miles Morales can operate as a Spider-Man partnership, with Peter often serving as a mentor or older-brother figure to Miles.""}]","<|im_start|>system
You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.<|im_end|>
<|im_start|>user
How are Peter Parker and Miles Morales connected?<|im_end|>
<|im_start|>assistant
Peter Parker and Miles Morales can operate as a Spider-Man partnership, with Peter often serving as a mentor or older-brother figure to Miles.<|im_end|>"
eval,51,characters,Spider-Man,researched_summary,Spider.csv,51,original,"You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.",Tell me about Spider-Man.,"Spider-Man is the superhero identity primarily associated with Peter Parker, although many other characters have carried the mantle.","Spider-Man is the superhero identity primarily associated with Peter Parker, although many other characters have carried the mantle.","[{""role"": ""system"", ""content"": ""You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.""}, {""role"": ""user"", ""content"": ""Tell me about Spider-Man.""}, {""role"": ""assistant"", ""content"": ""Spider-Man is the superhero identity primarily associated with Peter Parker, although many other characters have carried the mantle.""}]","<|im_start|>system
You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.<|im_end|>
<|im_start|>user
Tell me about Spider-Man.<|im_end|>
<|im_start|>assistant
Spider-Man is the superhero identity primarily associated with Peter Parker, although many other characters have carried the mantle.<|im_end|>"
train,52,characters,Spider-Man,researched_summary,Spider.csv,52,original,"You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.",Who is Spider-Man?,"Spider-Man is the superhero identity primarily associated with Peter Parker, although many other characters have carried the mantle.","Spider-Man is the superhero identity primarily associated with Peter Parker, although many other characters have carried the mantle.","[{""role"": ""system"", ""content"": ""You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.""}, {""role"": ""user"", ""content"": ""Who is Spider-Man?""}, {""role"": ""assistant"", ""content"": ""Spider-Man is the superhero identity primarily associated with Peter Parker, although many other characters have carried the mantle.""}]","<|im_start|>system
You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.<|im_end|>
<|im_start|>user
Who is Spider-Man?<|im_end|>
<|im_start|>assistant
Spider-Man is the superhero identity primarily associated with Peter Parker, although many other characters have carried the mantle.<|im_end|>"
eval,113,comics,Madame Web,model_knowledge,added_by_claude,113,original,"You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.",Who is Madame Web?,"Madame Web is originally Cassandra Webb, a clairvoyant character connected to Spider-Man mythology and, in later stories, to the wider Spider-Verse.","Madame Web is originally Cassandra Webb, a clairvoyant character connected to Spider-Man mythology and, in later stories, to the wider Spider-Verse.","[{""role"": ""system"", ""content"": ""You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.""}, {""role"": ""user"", ""content"": ""Who is Madame Web?""}, {""role"": ""assistant"", ""content"": ""Madame Web is originally Cassandra Webb, a clairvoyant character connected to Spider-Man mythology and, in later stories, to the wider Spider-Verse.""}]","<|im_start|>system
You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.<|im_end|>
<|im_start|>user
Who is Madame Web?<|im_end|>
<|im_start|>assistant
Madame Web is originally Cassandra Webb, a clairvoyant character connected to Spider-Man mythology and, in later stories, to the wider Spider-Verse.<|im_end|>"
